@relation train_samples_unt

@attribute label {class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10}
@attribute m1m numeric
@attribute m1s numeric
@attribute m2m numeric
@attribute m2s numeric
@attribute m3m numeric
@attribute m3s numeric
@attribute m4m numeric
@attribute m4s numeric
@attribute m5m numeric
@attribute m5s numeric
@attribute m6m numeric
@attribute m6s numeric
@attribute m7m numeric
@attribute m7s numeric
@attribute m8m numeric
@attribute m8s numeric
@attribute m9m numeric
@attribute m9s numeric
@attribute m10m numeric
@attribute m10s numeric
@attribute m11m numeric
@attribute m11s numeric
@attribute m12m numeric
@attribute m12s numeric
@attribute centm numeric
@attribute cents numeric
@attribute rollm numeric
@attribute rolls numeric
@attribute tonnm numeric
@attribute tonns numeric
@attribute zcrm numeric
@attribute zcrs numeric
@attribute rmsem numeric
@attribute rmses numeric
@attribute tempom numeric
@attribute onsetm numeric
@attribute pitchm numeric
@attribute wavea1 numeric
@attribute waved1 numeric
@attribute wavea2 numeric
@attribute waved2 numeric
@attribute p1 numeric
@attribute p2 numeric
@attribute p3 numeric
@attribute p4 numeric
@attribute msd numeric
@attribute mc numeric
@attribute sam numeric
@attribute sbm numeric
@attribute kurtosis numeric
@attribute meauto numeric
@attribute skew numeric
@attribute timerev numeric

@data
class_4,0.002145,0.029803,-0.135349,0.165183,-0.07041,0.645309,-0.165082,0.228227,-0.155073,0.19867,0.150035,0.253237,-0.004738,0.041151,0.110288,0.079444,-0.020412,0.170453,-0.006703,0.167928,0.099397,0.287653,0.069195,0.397823,0.324841,0.244362,0.350985,0.049584,0.121151,0.169295,0.342863,0.433293,-0.015315,0.078773,0.074853,-0.07681,0.165676,-0.013145,0.280425,-0.011381,0.188989,0.195881,-0.15564,0.18233,-0.172997,0.003003,0.001939,-0.071896,-0.060961,-0.011704,-0.12334,-0.004261,0.004034
class_10,0.154935,0.030878,0.020627,-0.009101,-0.103755,0.00854,-0.040313,-0.038304,-0.179207,-0.05029,-0.1041,0.002691,-0.116385,-0.027363,-0.155975,-0.016508,-0.16983,-0.062031,-0.169692,-0.046775,-0.197881,-0.071325,-0.14812,-0.080666,0.055577,0.254802,0.114018,0.130369,-0.078393,-0.144296,-0.070468,0.021949,-0.146408,-0.156804,0.008222,-0.153734,0.003514,-0.178434,-0.106487,-0.175977,-0.154215,0.281311,-0.385719,0.271276,-0.442792,0.003962,0.001785,-0.071762,-0.060819,0.331329,-0.148562,-0.096563,0.003315
class_10,0.17009,0.073065,0.272023,-0.005903,0.17197,-0.158736,-0.009223,-0.079284,0.195448,-0.120139,0.110795,-0.115438,0.08994,-0.060238,0.174176,-0.079551,0.121339,-0.049241,0.107272,-0.02282,-0.02807,-0.101727,0.056764,-0.066386,-0.056987,0.203463,-0.037741,0.258241,0.090904,-0.037217,-0.137705,0.079214,-0.113141,-0.078825,-0.090267,-0.104954,-0.050541,-0.125065,-0.047951,-0.124562,-0.077629,0.06955,0.034223,0.036866,0.056725,-0.00441,-0.012826,-0.068641,-0.057199,0.026101,0.184302,0.140925,0.001087
class_4,-0.083853,0.179089,-0.082031,0.138317,-0.068749,0.260744,-0.014296,0.091535,0.270629,0.052858,0.291161,0.112059,0.176194,0.10473,-0.105483,0.067146,0.029399,0.08723,-0.061626,0.060957,-0.138056,0.277694,-0.023226,-0.045938,-0.033288,-0.052805,-0.050324,0.084822,-0.174163,0.274077,-0.058641,-0.079911,0.002797,0.140553,0.210489,-0.07681,-0.050541,0.044435,-0.080447,0.044295,-0.018039,0.235201,-0.241441,0.194728,-0.199979,0.004141,0.001582,-0.064111,-0.055668,-0.010968,-0.129345,-0.015094,-0.15769
class_2,0.053053,-0.130023,0.060303,-0.132835,-0.038376,-0.150563,0.014744,-0.088922,-0.008402,-0.126612,0.108211,-0.106484,0.024331,-0.102764,0.132179,-0.115304,0.046875,-0.110701,0.085442,-0.108042,0.048489,-0.166378,0.003184,-0.121339,0.37725,-0.181752,0.365295,-0.212223,0.014787,-0.196197,0.479276,-0.071859,-0.065063,-0.142466,-0.127706,-0.115998,0.21973,-0.113243,0.099259,-0.111613,0.029985,0.19976,-0.163315,0.178723,-0.165535,-0.03013,0.123929,-0.071371,-0.06088,-0.011477,-0.038127,0.001044,0.002931
class_3,-0.054454,-0.132412,-0.211758,-0.072331,-0.21282,-0.169696,-0.013391,-0.091632,-0.277377,-0.13615,-0.167903,-0.115206,-0.28734,-0.098199,-0.168731,-0.100863,-0.147756,-0.123135,-0.19704,-0.123963,-0.135877,-0.182243,-0.127094,-0.148853,-0.020548,-0.220869,0.023255,-0.17533,-0.04763,-0.185753,-0.029479,-0.147001,0.105938,-0.005762,0.114415,0.246266,-0.050541,0.083878,0.005301,0.08408,0.017912,0.044019,0.063503,0.062908,0.023641,0.002447,0.058072,-0.072265,-0.061326,-0.012738,-0.168855,-0.00053,0.013485
class_4,-0.092157,0.152155,0.154541,0.198308,-0.203501,0.396021,-0.033845,0.087855,-0.233441,0.09056,0.004768,0.05747,0.475608,0.181316,0.086348,0.06274,0.01727,0.105343,-0.101581,0.149204,-0.019988,0.05648,-0.229858,0.249389,-0.025954,-0.062668,-0.023002,-0.014027,0.132447,0.550887,-0.041205,-0.006627,0.00663,0.106057,0.159266,0.096266,-0.050541,0.033204,-0.072483,0.033494,-0.030465,0.17659,-0.119972,0.130952,-0.077094,0.003254,-0.005152,-0.007872,-0.057351,-0.01213,-0.138332,-0.000911,0.01366
class_1,0.034323,0.149912,-0.130975,0.274153,-0.019574,0.462201,-0.019497,0.100107,-0.077711,0.18196,-0.013205,0.118214,0.002245,0.196477,0.008643,0.229843,0.011367,0.066695,0.088754,0.06802,0.124422,0.170839,0.048137,0.440935,-0.187894,-0.157861,-0.294639,-0.147492,0.030324,-0.015574,-0.150421,-0.109425,0.181842,0.297589,-0.127706,-0.091234,-0.050541,0.234337,-0.073114,0.234318,0.032559,-0.003287,0.112422,0.02009,0.07675,0.00196,-0.000883,-0.066785,-0.057392,-0.012078,-0.144034,-0.002641,0.080794
class_7,-0.203939,-0.178697,0.162257,-0.153839,-0.078732,-0.200265,0.033439,-0.112918,0.007657,-0.134696,0.036709,-0.144274,0.000555,-0.123906,-0.138055,-0.141444,-0.053388,-0.129145,0.207567,-0.088567,-0.049913,-0.175662,-0.016604,-0.148118,-0.113401,-0.243644,-0.173356,-0.233363,-0.263481,-0.088008,-0.028507,-0.145946,0.173906,-0.103317,0.008222,-0.153734,-0.050541,0.139334,-0.063462,0.137497,0.058965,0.010377,0.098944,0.009236,0.089202,0.005894,0.005619,-0.071818,-0.060971,-0.012954,-0.025043,-0.000629,-0.00137
class_7,-0.069654,-0.153852,0.20805,-0.136189,-0.007904,-0.201484,0.099491,-0.104591,-0.136191,-0.118893,-0.015184,-0.141417,-0.263004,-0.076,-0.075438,-0.124638,0.098125,-0.108831,0.01393,-0.033348,-0.298051,-0.125037,-0.02765,-0.09709,-0.054878,-0.228452,-0.051912,-0.179155,0.267953,0.041535,-0.059423,-0.121524,0.242918,-0.084268,-0.109757,0.179606,-0.050541,0.207782,0.032063,0.207187,0.080527,-0.254982,0.291997,-0.223144,0.288435,-0.017233,-0.007595,-0.07184,-0.060799,-0.012972,0.040098,0.003794,-0.009913
class_7,0.046868,-0.154065,0.066129,0.238058,0.002682,-0.175898,-0.077864,-0.12346,0.065631,-0.195468,-0.040926,-0.178993,-0.052073,-0.028602,-0.051553,-0.164428,-0.029186,-0.089623,-0.063482,-0.156918,0.025061,-0.1724,-0.029801,-0.207301,-0.291514,0.102769,-0.378015,0.025643,0.08234,-0.050788,-0.208608,-0.102666,-0.113201,-0.071939,0.074853,-0.153734,-0.050541,-0.119999,-0.120474,-0.117497,-0.153312,-0.440288,0.365,-0.339698,0.35349,0.003869,0.001855,-0.070241,0.609755,-0.008213,0.064126,-0.023277,0.002793
class_7,0.058602,-0.20908,-0.036824,-0.138535,0.127197,-0.229311,0.134186,-0.056822,0.056064,-0.15884,0.064444,-0.046824,-0.162095,-0.101861,0.126403,-0.119602,-0.179609,-0.116818,0.077455,-0.121187,-0.272386,-0.096669,0.042807,-0.135509,-0.038611,-0.155968,0.051457,0.017478,0.071909,-0.209608,-0.068417,-0.102139,0.080256,-0.049902,-0.069029,0.846266,-0.050541,0.051475,0.016474,0.053398,-0.025218,-0.256189,0.292604,-0.227192,0.291009,0.061563,0.100094,-0.071371,-0.060758,-0.012845,0.024448,-0.002661,0.003832
class_3,-0.070042,-0.187142,0.042737,-0.146403,-0.021048,-0.194596,-0.040898,-0.112177,-0.00037,-0.145448,-0.013119,-0.16318,-0.062294,-0.107229,-0.017487,-0.121034,-0.051691,-0.125904,0.003916,-0.118754,-0.09041,-0.170604,-0.0095,-0.159705,0.075304,-0.215615,0.10032,-0.20959,-0.028648,-0.245279,0.093388,-0.109056,0.052026,0.013423,0.039663,-0.153734,-0.050541,0.036429,0.070173,0.034427,0.0818,0.070933,0.032567,0.067949,0.016932,0.043999,0.061163,-0.071975,-0.060302,-0.012554,-0.088147,0.000986,0.004779
class_6,0.017494,0.045348,-0.070639,0.233283,0.016805,0.177778,-0.096111,0.058665,0.015684,-0.021205,-0.017161,0.177403,0.003052,0.013128,-0.119008,-0.022811,-0.01916,0.037545,-0.043044,0.064191,0.045032,0.080723,-0.025294,-0.006015,-0.101584,0.364724,-0.12386,0.43243,-0.01366,-0.039131,-0.072301,0.232284,-0.104087,0.063302,-0.362489,-0.153734,-0.050541,-0.048871,-0.10393,-0.047268,-0.099199,0.074167,0.028678,0.078119,0.003087,0.004227,0.002131,0.129057,0.258762,-0.005263,-0.092187,-0.013744,-0.038281
class_5,0.050466,0.384606,0.033643,0.056418,0.140626,0.097515,0.075617,0.014334,0.225769,0.058983,0.113658,0.032029,0.05638,0.070134,-0.043621,0.030907,-0.026271,0.037911,-0.096598,-0.062361,0.005006,-0.089904,-0.082611,-0.141191,-0.068112,-0.09564,-0.030779,0.009867,0.131324,-0.126824,-0.071904,0.040527,-0.129886,-0.092459,-0.307889,-0.153734,-0.050541,-0.138094,-0.116293,-0.136489,-0.130851,0.245007,-0.266698,0.213181,-0.244053,0.004172,0.001928,-0.071024,-0.060302,0.001646,-0.141054,-0.011769,0.003168
class_5,0.19239,0.145411,0.185346,0.02889,0.358888,-0.091289,0.351929,-0.035241,0.198281,0.166825,0.020416,0.185106,0.107515,0.01562,0.158905,-0.020349,0.168523,-0.004808,0.061883,0.025107,0.065884,-0.042614,0.067933,-0.000152,-0.21324,-0.143989,-0.323163,-0.094332,-0.105724,-0.08574,-0.20218,-0.127195,-0.114124,-0.099478,-0.295683,0.096266,-0.050541,-0.132563,-0.105923,-0.130645,-0.132244,0.001226,0.108029,-0.015239,0.116015,0.004584,0.001018,-0.069257,-0.05873,-0.008172,0.113083,0.006318,0.00334
class_6,0.016239,0.209926,-0.015781,0.007051,0.11472,-0.019913,-0.044856,0.147058,-0.080078,0.258998,-0.002127,0.067538,0.072149,0.116801,0.066471,0.068894,0.02734,0.066574,-0.015598,-0.024353,0.060572,-0.052362,0.026482,0.014735,0.021775,0.031424,0.083907,0.054618,0.055946,-0.064115,-0.011031,0.111431,-0.081557,0.07424,0.51795,0.012932,-0.050541,-0.043591,0.122426,-0.044547,0.08108,0.218926,-0.203366,0.204842,-0.223477,0.002984,-0.000109,-0.058754,-0.053022,-0.007842,-0.142559,0.004809,-0.009308
class_8,0.026279,-0.186644,0.22351,-0.056984,0.058184,-0.013188,0.48293,-0.080907,0.121288,-0.110443,0.002963,-0.094794,0.144386,-0.04748,-0.140931,-0.105188,-0.073746,-0.090484,-0.232409,-0.054494,-0.176194,-0.130528,-0.144797,-0.082867,0.134784,-0.023017,0.154825,-0.160315,0.099478,0.42601,-0.081361,-0.121902,0.224941,0.091779,0.074853,0.046266,-0.023514,0.20982,0.196122,0.210644,0.15129,-0.372838,0.343097,-0.353309,0.359918,-0.000104,-0.002607,-0.070621,-0.060018,-0.013072,0.154383,-0.003862,0.001343
class_5,0.085015,0.109663,0.04857,-0.035989,0.149654,0.011883,0.06138,0.073569,0.300459,-0.015531,0.019266,0.187196,0.006617,0.161274,-0.110807,0.170826,0.032278,0.117888,0.0931,0.008519,0.113413,0.096414,0.011133,0.160395,-0.190218,-0.032832,-0.240616,0.092096,0.090904,0.045408,-0.150295,-0.069114,-0.138219,-0.132498,-0.32919,-0.042622,-0.050541,-0.161577,-0.125865,-0.158985,-0.166269,-0.410307,0.355885,-0.318962,0.343241,0.012483,0.006768,-0.064123,-0.055141,-0.008417,0.053333,0.001239,0.003308
class_8,-0.134746,-0.089748,-0.150566,-0.116951,-0.079986,-0.069138,0.041546,-0.055096,-0.068782,-0.046478,0.047504,0.04396,-0.002211,-0.051696,0.187423,-0.058982,0.071948,-0.070792,0.136268,-0.06556,0.0427,-0.015542,-0.023353,-0.023236,0.233949,-0.107828,0.283757,-0.185088,-0.087301,-0.065889,0.268039,0.027994,0.026289,0.011459,-0.313577,0.028084,-0.050541,0.008142,0.15866,0.006676,0.125549,0.204003,-0.171751,0.183025,-0.174458,0.006209,-0.003659,-0.072355,-0.061377,-0.012348,-0.101545,-0.003689,-0.011702
class_8,0.029356,-0.064075,0.074102,-0.018033,0.062212,-0.140763,0.151378,0.013083,-0.079515,-0.080091,0.005051,-0.051063,-0.09054,-0.061679,0.055432,0.005246,0.015273,0.025487,0.089817,-0.044956,0.058667,-0.023214,0.029116,-0.057592,0.299081,-0.10259,0.333156,-0.127101,-0.022586,0.043999,0.298503,0.041377,0.116886,0.093208,-0.127706,-0.153734,0.084595,0.090495,0.48983,0.090543,0.386678,0.064184,0.040571,0.054261,0.034912,0.004307,0.002042,-0.070901,-0.055648,-0.012596,-0.014464,-0.004113,-0.011012
class_4,-0.303375,0.154425,0.026717,0.199084,-0.377346,0.293141,0.023363,0.134989,-0.146711,0.193734,0.026696,0.216036,-0.158092,0.143427,-0.102556,0.171836,-0.344747,0.172319,-0.262287,0.266123,0.099701,0.24197,0.070911,0.438071,0.216529,-0.075886,0.145836,-0.149142,-0.117373,0.340716,0.223286,0.078051,-0.046011,0.00073,0.074853,-0.153734,-0.050541,-0.047934,0.015208,-0.052457,0.047158,0.304023,-0.519194,0.271739,-0.445186,0.004163,0.001951,-0.0724,-0.060637,-0.010899,-0.164921,-0.028325,0.00125
class_6,0.027086,-0.053681,-0.046368,-0.091301,0.049563,-0.164493,-0.057591,-0.050623,-0.011509,0.087735,-0.066536,-0.053772,0.050044,-0.091996,-0.020529,-0.056045,0.012829,-0.088956,-0.044573,-0.133881,0.042247,-0.08699,-0.011644,-0.070182,-0.271381,0.249034,-0.35808,0.21096,-0.079185,-0.233389,-0.182709,0.068417,-0.10909,0.074829,0.637511,0.346266,-0.050541,-0.0467,-0.003755,-0.048079,0.001812,0.20237,-0.168469,0.177444,-0.162838,0.003641,0.001699,0.869628,-0.060089,-0.003321,-0.129776,0.005417,-0.009867
class_3,-0.078268,-0.156726,-0.052924,-0.142252,-0.10839,-0.204052,-0.038283,-0.100776,-0.14368,-0.155084,-0.049126,-0.123192,-0.136489,-0.112964,-0.081684,-0.140585,-0.125453,-0.119752,-0.079204,-0.121286,-0.14142,-0.129484,-0.04832,-0.132587,0.065811,-0.167209,0.113021,-0.132091,-0.031283,-0.225587,0.074113,-0.106456,0.058128,-0.010372,-0.045708,0.068486,-0.050541,0.036741,0.064749,0.035683,0.06431,0.086261,0.013781,0.084031,-0.005195,0.011546,-0.066675,-0.072086,-0.061275,-0.012699,-0.119294,-0.000008,0.004692
class_5,0.041905,0.109159,0.057312,-0.082312,0.057261,-0.144017,0.010899,-0.057809,0.093024,-0.073502,0.003149,-0.080982,-0.097474,0.013743,-0.164581,0.253726,0.019027,-0.055465,0.012458,-0.026511,-0.161458,0.397722,0.145255,0.095698,0.041222,-0.130275,0.119822,-0.030574,-0.181411,-0.007202,-0.085216,-0.10781,-0.114583,-0.099478,0.074853,-0.066778,-0.050541,-0.133543,-0.07853,-0.132754,-0.10202,0.184431,-0.134056,0.169954,-0.147768,-0.000128,-0.011631,-0.071426,-0.060505,-0.004686,-0.154953,-0.014605,0.003761
class_7,0.172231,-0.184305,0.005073,-0.159016,0.230663,-0.22312,0.201964,-0.105718,0.052804,-0.134551,0.172944,-0.121516,0.101074,-0.106296,0.110389,-0.100371,0.02019,-0.085334,0.111581,-0.102756,-0.133888,-0.105147,0.005831,-0.119887,0.009579,-0.16269,0.235237,-0.133999,0.46867,0.059109,-0.092531,-0.14477,0.176957,-0.062134,-0.020097,-0.121476,-0.050541,0.14473,0.022162,0.147371,-0.039513,-0.522578,0.385103,-0.541602,0.427064,-0.048975,-0.03019,-0.069435,-0.057706,-0.01267,0.553975,-0.023798,0.003227
class_4,-0.245307,0.166717,0.041839,0.105421,-0.395518,0.240865,-0.270854,0.042299,-0.518162,0.144704,-0.340992,0.472725,0.204881,0.160234,-0.489724,0.355051,-0.195934,0.142287,-0.218862,0.214871,-0.081628,0.422855,0.045879,0.369463,0.043134,0.008901,0.023898,-0.07836,-0.022383,0.730455,0.014283,0.168107,0.091881,0.085018,0.039663,0.000112,0.246757,0.092221,0.024007,0.089413,0.09054,0.07034,0.033256,0.097675,-0.024906,-0.092171,-0.095845,-0.0724,-0.061478,-0.012569,-0.170858,0.001789,0.007843
class_5,-0.010026,0.594053,-0.085186,0.21567,-0.063708,0.334037,-0.205263,0.115353,-0.379023,0.179522,-0.078619,0.280295,-0.11539,0.067315,-0.275811,0.073667,-0.363072,0.165925,-0.5373,0.158737,-0.372806,0.159721,-0.082243,0.250439,0.069009,0.095176,0.11906,0.178685,-0.072099,-0.061689,0.025864,0.07624,-0.123585,-0.107452,-0.173827,-0.07681,0.030541,-0.142399,-0.098036,-0.141177,-0.120932,0.296224,-0.460183,0.256176,-0.376321,0.013569,-0.006369,-0.071963,-0.041747,-0.002376,-0.150542,-0.000326,0.002791
class_1,-0.028742,0.143858,-0.027212,0.125707,-0.050818,0.092252,0.00999,0.052653,0.248129,0.073671,0.211485,0.222887,0.155784,0.128006,-0.051589,-0.023862,0.039542,0.204217,0.327538,0.20732,0.120738,0.205193,-0.077578,0.201407,-0.133095,-0.120379,-0.203371,-0.031369,0.095382,0.00019,-0.086912,-0.051405,-0.061692,-0.073142,0.159266,-0.0204,-0.050541,-0.082172,-0.112858,-0.080631,-0.108722,0.121068,-0.032545,0.096803,-0.023614,-0.012443,-0.031554,-0.070822,-0.043613,-0.012388,-0.025997,0.000266,0.004527
class_4,0.028965,0.048772,0.084742,0.104621,-0.317648,0.108504,-0.051023,0.145001,-0.008028,0.058715,-0.225822,0.147131,0.102479,0.034821,-0.300383,0.137713,0.505799,0.179922,-0.186371,0.366187,0.347598,0.268157,0.349656,0.518089,0.01805,-0.013183,0.033703,-0.025588,0.076355,0.328461,-0.03955,-0.011682,0.099083,0.047866,-0.21102,0.068486,-0.050541,0.088591,0.04148,0.088962,0.035625,-0.138146,0.222615,-0.03506,0.136479,0.005009,-0.000417,-0.069536,-0.059825,-0.012857,-0.18686,0.000625,-0.034633
class_1,0.007183,0.394536,-0.107112,0.301978,-0.007366,0.210211,-0.174751,0.278241,0.095847,-0.07757,-0.084913,0.087776,-0.105104,0.142907,-0.15697,0.137781,-0.075229,0.205254,-0.040212,0.167394,0.218992,0.235015,0.042705,0.683042,-0.121081,-0.082865,-0.152824,0.082751,-0.075149,-0.014193,-0.110478,-0.142916,-0.034635,0.11899,-0.020097,-0.0204,-0.050541,0.011373,-0.118243,0.012143,-0.058715,0.086396,0.013617,0.111749,-0.046191,0.00415,0.001987,-0.069413,-0.058254,-0.010576,-0.107483,0.001338,0.024076
class_1,0.043609,0.268055,-0.148777,0.23968,-0.109959,0.23425,-0.185701,0.141846,-0.021123,0.091571,-0.031178,0.12046,0.056951,0.083966,0.149277,0.119119,0.050432,0.133336,0.016595,0.212011,0.065028,0.146728,-0.054415,0.044087,-0.090064,-0.060484,-0.114517,0.107342,0.018933,-0.083033,-0.106822,-0.110961,-0.028961,0.240475,0.114415,-0.053734,-0.050541,0.071246,-0.089098,0.071565,-0.02414,0.139225,-0.059047,0.122669,-0.063508,0.003934,0.001269,-0.05372,-0.051947,-0.009759,-0.092422,-0.001971,0.056954
class_9,-0.134768,0.450037,-0.174094,0.297203,0.048301,0.150751,0.142339,0.166007,-0.075941,0.183833,0.040771,0.163196,0.092953,0.030871,-0.050411,0.11346,0.319665,0.243407,0.147606,0.205528,0.442429,0.738574,0.032474,0.207947,-0.106858,0.037445,-0.195079,0.117338,0.157726,0.305343,-0.081357,0.050764,-0.016284,0.056182,0.159266,0.179606,-0.050541,-0.002725,-0.087368,-0.004194,-0.00848,0.295933,-0.458341,0.26618,-0.418238,0.003917,0.001616,0.107838,-0.00192,-0.012519,-0.112921,0.001121,-0.010082
class_2,-0.057195,-0.193887,0.077154,-0.190229,0.06922,-0.215745,0.04811,-0.102259,0.053692,-0.138981,0.067566,-0.145803,-0.027127,-0.118388,0.137645,-0.125619,0.045631,-0.127452,0.123501,-0.115665,-0.05683,-0.161899,0.07462,-0.141993,0.085424,-0.234902,0.133682,-0.20117,-0.001264,-0.223403,0.079138,-0.128171,0.015144,-0.120141,-0.045708,0.512926,-0.050541,-0.020561,0.001376,-0.020595,-0.006513,-0.047942,0.153193,-0.066904,0.167281,-0.056213,-0.06206,-0.07108,-0.060393,-0.012855,0.169641,0.002097,0.002994
class_4,-0.092828,0.087919,-0.047964,0.088652,-0.060834,0.091292,-0.091051,0.143903,-0.534648,0.359735,0.01948,0.277624,-0.155842,0.091561,0.058396,-0.011981,-0.153849,0.075974,0.026565,0.083014,-0.059777,0.171845,-0.095512,0.043992,0.033921,0.013558,0.057518,0.090964,-0.081304,0.251016,0.027022,0.099659,0.009216,0.067685,0.008222,-0.010876,-0.050541,0.018412,0.001412,0.017198,0.025795,0.126777,-0.040745,0.116304,-0.053349,0.060831,0.079923,-0.071919,-0.060941,-0.011959,-0.160633,0.00215,-0.006027
class_10,0.142372,-0.181035,0.14885,-0.163032,0.076042,-0.179084,0.187194,-0.088256,0.203428,-0.120796,0.184011,-0.11089,0.140791,-0.097509,0.183989,-0.10663,0.055464,-0.097095,-0.043176,-0.105742,-0.267655,-0.127603,-0.074966,-0.118923,0.244085,-0.057338,0.338702,-0.195767,-0.065363,-0.109717,0.051571,-0.034517,-0.10707,-0.144717,-0.020097,-0.107222,0.246757,-0.142197,-0.0612,-0.139574,-0.115657,-0.29424,0.310947,-0.299769,0.333274,0.010436,-0.000994,-0.071773,-0.060809,-0.006904,0.220122,0.00953,0.003292
class_3,0.008703,-0.169192,0.047652,-0.138988,-0.044898,-0.228988,-0.012324,-0.08795,-0.077912,-0.135318,0.022634,-0.172796,-0.09077,-0.110111,0.003522,-0.132113,-0.055956,-0.113486,-0.03567,-0.12272,-0.006713,-0.183866,-0.024417,-0.156588,-0.027289,-0.208971,0.0136,-0.193161,-0.023078,-0.222255,-0.050077,-0.129982,0.172902,-0.044065,-0.020097,-0.153734,-0.050541,0.142449,0.026085,0.142981,0.033049,-0.171528,0.24458,-0.141886,0.231033,-0.031618,-0.020267,-0.069805,-0.058061,-0.012917,0.035214,0.0005,0.006616
class_1,0.060066,-0.095509,-0.087134,0.277534,-0.000542,0.170204,-0.017667,-0.02674,0.055054,-0.003397,-0.012972,-0.036035,0.065992,-0.052776,0.000901,-0.051912,0.064687,-0.027859,-0.049292,-0.065114,0.093766,-0.052035,-0.016265,-0.158359,-0.30279,0.0219,-0.394446,0.104476,-0.01763,-0.035407,-0.226939,-0.117253,-0.103544,0.095921,0.420127,0.000112,0.030541,-0.031619,-0.106047,-0.030069,-0.093607,0.166399,-0.10238,0.146505,-0.103874,0.003148,0.002921,0.655935,0.160989,-0.004064,-0.117031,-0.001994,0.025281
class_10,0.25772,-0.112009,0.317383,-0.122162,0.264299,-0.155414,0.145551,-0.060797,0.208633,-0.103001,0.105509,-0.102118,0.128776,-0.078345,0.157638,-0.088976,0.020244,-0.101477,0.032562,-0.077134,0.05436,-0.080857,0.055876,-0.104404,0.217221,0.00178,0.374617,-0.163856,-0.019952,-0.145724,-0.025715,-0.047951,-0.008958,-0.109293,-0.109757,-0.1204,0.138649,-0.043921,0.020879,-0.041263,-0.044457,-0.416744,0.357922,-0.43931,0.395418,-0.040752,-0.069737,-0.070319,-0.059379,-0.012658,0.454342,0.003705,0.003235
class_4,0.080843,-0.009636,-0.062471,0.209547,-0.175886,0.099578,-0.167676,0.175059,-0.329945,0.07272,-0.274719,0.310799,0.134446,0.202339,-0.115915,0.029051,0.200939,0.192605,-0.000561,0.186423,0.13513,0.053061,0.099123,0.23984,-0.111901,-0.107466,-0.170299,0.062711,0.015966,0.280219,-0.126351,-0.152159,-0.013451,-0.000204,-0.045708,0.000112,-0.050541,-0.019907,-0.107916,-0.017745,-0.115765,-0.255752,0.292388,-0.119131,0.212884,0.003432,0.009394,-0.071762,-0.059663,-0.012552,-0.238738,0.000906,0.002137
class_1,-0.208929,0.623575,-0.254465,0.26618,-0.188352,0.302635,-0.370766,0.181368,-0.265271,0.067635,-0.261058,0.098782,-0.066577,-0.022549,-0.276649,0.005518,-0.018487,0.094477,0.10935,0.219752,0.042437,0.037454,0.039705,0.19415,-0.161179,-0.182295,-0.237076,-0.118801,0.140937,0.026695,-0.083322,-0.146231,0.064848,0.288977,-0.21102,0.012932,-0.050541,0.147011,-0.112881,0.14634,0.024347,0.081384,0.019851,0.106146,-0.037594,0.004967,0.002612,-0.070621,-0.061164,-0.011545,-0.111076,-0.000506,0.097839
class_4,-0.026709,0.06287,-0.062107,-0.002042,-0.092992,0.311384,-0.128696,0.01974,-0.304669,0.541078,-0.001604,0.016762,-0.004339,-0.019889,-0.154286,0.030223,0.01878,0.010986,-0.098649,0.088338,0.024513,0.141986,0.008913,0.201693,-0.197618,0.226725,-0.258745,0.24338,0.029236,0.212545,-0.142436,0.075279,-0.029082,0.152091,-0.020097,0.000112,0.030541,0.028318,-0.022966,0.028873,-0.01844,0.027734,0.081085,0.050014,0.04034,0.006143,0.004326,0.481479,0.022617,-0.010408,-0.157086,0.021564,-0.059558
class_6,0.084205,-0.016114,0.036614,-0.036332,0.141631,0.079237,0.070644,0.046482,0.077927,0.227838,-0.004169,0.039152,0.006932,0.070307,-0.085639,0.009069,0.024772,-0.042626,-0.067233,-0.059974,0.012674,-0.078285,-0.036527,-0.063989,-0.002633,0.3131,0.075121,0.371589,0.043292,0.011641,-0.069776,0.201986,-0.10329,0.04335,0.338587,-0.028734,0.057568,-0.063194,0.036325,-0.061891,-0.012122,-0.024627,0.132514,0.017806,0.079402,0.004289,0.001815,0.193797,-0.059866,-0.00869,-0.144031,-0.001705,0.010966
class_5,-0.010896,-0.091673,0.021795,-0.045493,-0.019109,0.427031,-0.056122,0.085295,0.045146,-0.071379,0.006072,0.083267,-0.276378,0.057208,0.108185,-0.056092,0.0678,-0.03925,-0.036118,-0.008298,0.023979,0.195076,-0.02956,0.025845,-0.043506,-0.009537,-0.05822,0.049681,-0.112818,-0.198577,-0.03136,-0.078006,-0.103336,-0.100053,-0.127706,-0.042622,-0.050541,-0.125337,-0.087203,-0.123456,-0.120442,0.180895,-0.12778,0.153564,-0.11664,-0.039721,-0.068469,-0.071494,-0.060332,-0.008433,-0.102111,0.00343,0.002855
